#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
VOG3277              -          SRS023617_Baylor_scaffold_64213_152 -            5.5e-14   51.3   0.0   6.9e-14   51.0   0.0   1.1   1   0   0   1   1   1   1 -
VOG5530              -          SRS023617_Baylor_scaffold_64213_155 -            8.1e-40  136.0  14.1   1.1e-39  135.5  14.1   1.1   1   0   0   1   1   1   1 -
VOG0348              -          SRS023617_Baylor_scaffold_64213_157 -              2e-42  144.7  47.7   1.1e-41  142.4  47.7   2.6   1   1   0   1   1   1   1 -
VOG0083              -          SRS023617_Baylor_scaffold_64213_157 -            2.3e-30  105.2  45.4     2e-16   59.1  17.1   2.3   1   1   1   2   2   2   2 -
VOG0372              -          SRS023617_Baylor_scaffold_64213_164 -              7e-65  218.8   3.5     3e-64  216.7   0.2   2.0   2   0   0   2   2   2   2 -
VOG5481              -          SRS023617_Baylor_scaffold_64213_164 -            1.2e-09   37.3   4.6   1.2e-08   34.0   4.6   2.2   1   1   0   1   1   1   1 -
VOG0369              -          SRS023617_Baylor_scaffold_64213_171 -            2.2e-92  309.4  15.7   2.8e-92  309.1  15.7   1.0   1   0   0   1   1   1   1 -
VOG3272              -          SRS023617_Baylor_scaffold_64213_172 -            6.4e-14   50.7   0.0   8.7e-13   46.9   0.0   2.1   1   1   0   1   1   1   1 -
VOG0025              -          SRS023617_Baylor_scaffold_64213_172 -            1.6e-08   34.0   0.5     2e-08   33.7   0.5   1.2   1   0   0   1   1   1   1 -
VOG3246              -          SRS023617_Baylor_scaffold_64213_174 -              9e-40  135.7  11.4   5.8e-20   70.2   0.6   3.2   2   1   1   3   3   3   3 -
VOG4577              -          SRS023617_Baylor_scaffold_64213_174 -            5.9e-14   50.8   3.5   3.7e-11   41.6   0.2   3.5   1   1   2   3   3   3   2 -
VOG4772              -          SRS023617_Baylor_scaffold_64213_182 -              3e-11   42.4   7.3   4.9e-11   41.7   7.0   1.5   1   1   0   1   1   1   1 -
VOG3260              -          SRS023617_Baylor_scaffold_64213_188 -            4.8e-09   34.7  10.4   2.1e-08   32.5   5.7   2.1   1   1   0   2   2   2   2 -
VOG4548              -          SRS023617_Baylor_scaffold_64213_192 -              2e-25   88.7   0.7   2.6e-25   88.3   0.7   1.1   1   0   0   1   1   1   1 -
VOG3249              -          SRS023617_Baylor_scaffold_64213_193 -            1.9e-20   71.8   5.5   3.4e-20   71.0   2.4   2.1   2   0   0   2   2   2   2 -
VOG3671              -          SRS055401_LANL_scaffold_29914_3 -              1e-25   89.5   0.0   1.2e-25   89.3   0.0   1.0   1   0   0   1   1   1   1 -
VOG3671              -          SRS055401_LANL_scaffold_29914_5 -            1.5e-24   85.7   0.0   1.9e-16   59.2   0.0   2.2   1   1   1   2   2   2   2 -
VOG3671              -          SRS055401_LANL_scaffold_29914_6 -              1e-27   96.1   0.0   4.5e-11   41.5   0.0   3.2   1   1   1   3   3   3   3 -
VOG3671              -          SRS055401_LANL_scaffold_29914_7 -            1.3e-30  105.6   0.0   2.1e-13   49.2   0.1   2.9   1   1   2   3   3   3   3 -
VOG3594              -          SRS055401_LANL_scaffold_29914_17 -            8.4e-24   83.2   2.1     1e-23   82.9   2.1   1.1   1   0   0   1   1   1   1 -
VOG6054              -          SRS055401_LANL_scaffold_29914_17 -            1.9e-06   26.1   0.2   2.2e-06   25.9   0.2   1.1   1   0   0   1   1   1   1 -
VOG4694              -          SRS055401_LANL_scaffold_29914_20 -            9.3e-28   96.9   7.9   1.1e-27   96.6   7.9   1.0   1   0   0   1   1   1   1 -
VOG3303              -          SRS055401_LANL_scaffold_29914_23 -            1.2e-06   27.7   0.1   1.6e-06   27.3   0.1   1.4   1   1   0   1   1   1   1 -
VOG0154              -          SRS055401_LANL_scaffold_29914_28 -              3e-48  163.1   1.2   3.3e-48  162.9   1.2   1.0   1   0   0   1   1   1   1 -
VOG7963              -          SRS055401_LANL_scaffold_29914_34 -            2.5e-11   43.0   0.1   3.3e-11   42.6   0.1   1.1   1   0   0   1   1   1   1 -
VOG6282              -          SRS055401_LANL_scaffold_29914_43 -            5.1e-43  146.0   7.8     1e-42  145.0   7.8   1.5   1   1   0   1   1   1   1 -
VOG0221              -          SRS055401_LANL_scaffold_29914_43 -            5.9e-12   44.4   0.3   7.6e-12   44.0   0.3   1.1   1   0   0   1   1   1   1 -
VOG4995              -          SRS055401_LANL_scaffold_29914_43 -              7e-07   27.8   0.0   1.6e-06   26.7   0.0   1.6   1   0   0   1   1   1   1 -
VOG1026              -          SRS055401_LANL_scaffold_29914_44 -            7.7e-31  106.9   9.0   9.9e-31  106.6   9.0   1.0   1   0   0   1   1   1   1 -
VOG4567              -          SRS055401_LANL_scaffold_29914_46 -            1.1e-43  149.4   0.0   1.2e-43  149.2   0.0   1.0   1   0   0   1   1   1   1 -
VOG4658              -          SRS055401_LANL_scaffold_29914_46 -            2.9e-21   74.8   0.0     7e-10   37.3   0.0   2.2   2   0   0   2   2   2   2 -
VOG5091              -          SRS055401_LANL_scaffold_29914_46 -            1.6e-13   49.9   0.1   6.8e-10   38.1   0.0   2.2   1   1   1   2   2   2   2 -
VOG3303              -          SRS055401_LANL_scaffold_29914_47 -            3.5e-11   42.4   0.1   3.8e-11   42.2   0.1   1.0   1   0   0   1   1   1   1 -
VOG4567              -          SRS055401_LANL_scaffold_29914_54 -              6e-80  268.5   0.0   6.7e-80  268.3   0.0   1.0   1   0   0   1   1   1   1 -
VOG4658              -          SRS055401_LANL_scaffold_29914_54 -              3e-22   78.1   0.0   4.1e-16   57.8   0.0   2.2   2   0   0   2   2   2   2 -
VOG5091              -          SRS055401_LANL_scaffold_29914_54 -            3.6e-13   48.8   0.0   7.2e-13   47.8   0.0   1.5   1   1   0   1   1   1   1 -
VOG0085              -          SRS055401_LANL_scaffold_29914_60 -            3.9e-27   94.1   0.1   4.6e-27   93.8   0.1   1.0   1   0   0   1   1   1   1 -
VOG5047              -          SRS055401_LANL_scaffold_29914_61 -            7.3e-07   28.0   1.4   7.3e-07   28.0   1.4   1.6   2   0   0   2   2   2   1 -
VOG1026              -          SRS055401_LANL_scaffold_29914_63 -           4.1e-123  410.7  17.8  4.8e-123  410.5  17.8   1.0   1   0   0   1   1   1   1 -
VOG3477              -          SRS055401_LANL_scaffold_29914_67 -            2.6e-25   88.2   0.7   3.1e-25   87.9   0.7   1.3   1   1   0   1   1   1   1 -
VOG0018              -          SRS055401_LANL_scaffold_29914_76 -            5.9e-58  195.8   0.4   1.2e-57  194.8   0.4   1.5   1   1   0   1   1   1   1 -
VOG1026              -          SRS055401_LANL_scaffold_29914_84 -           2.1e-114  382.0  21.2  2.4e-114  381.8  21.2   1.0   1   0   0   1   1   1   1 -
VOG2273              -          SRS055401_LANL_scaffold_29914_86 -            1.5e-12   46.8   4.6   2.8e-12   45.8   4.6   1.4   1   1   0   1   1   1   1 -
VOG3477              -          SRS055401_LANL_scaffold_29914_98 -            1.1e-08   34.1   1.5   4.9e-08   32.0   1.5   1.8   1   1   0   1   1   1   1 -
VOG4571              -          SRS055401_LANL_scaffold_29914_106 -            3.4e-68  229.0   0.0   4.1e-68  228.8   0.0   1.0   1   0   0   1   1   1   1 -
VOG6170              -          SRS055401_LANL_scaffold_29914_106 -            6.4e-31  105.3   0.0   1.3e-30  104.3   0.0   1.5   1   0   0   1   1   1   1 -
VOG5418              -          SRS055401_LANL_scaffold_29914_106 -            3.9e-21   73.6   0.4     7e-21   72.8   0.4   1.4   1   0   0   1   1   1   1 -
VOG11075             -          SRS055401_LANL_scaffold_29914_107 -            7.4e-10   37.8   0.0   7.7e-10   37.7   0.0   1.1   1   0   0   1   1   1   1 -
VOG6495              -          SRS055401_LANL_scaffold_29914_107 -            1.2e-07   30.2   0.0   1.3e-07   30.1   0.0   1.0   1   0   0   1   1   1   1 -
VOG11077             -          SRS055401_LANL_scaffold_29914_107 -            4.5e-07   29.2   0.0     5e-07   29.0   0.0   1.0   1   0   0   1   1   1   1 -
VOG9667              -          SRS055401_LANL_scaffold_29914_107 -            1.5e-06   26.6   0.0   1.6e-06   26.5   0.0   1.0   1   0   0   1   1   1   1 -
VOG4549              -          SRS055401_LANL_scaffold_29914_115 -            5.8e-16   58.0   0.0   7.2e-16   57.7   0.0   1.0   1   0   0   1   1   1   1 -
VOG0020              -          SRS055401_LANL_scaffold_29914_131 -            1.2e-17   63.8   5.1     5e-17   61.8   5.1   1.8   1   1   0   1   1   1   1 -
VOG0918              -          SRS055401_LANL_scaffold_29914_132 -            1.2e-91  307.1   1.3   3.2e-91  305.7   0.2   2.0   2   0   0   2   2   2   1 -
VOG4548              -          SRS055401_LANL_scaffold_29914_132 -            4.1e-28   97.6   0.3     6e-27   93.7   0.3   2.5   1   1   0   1   1   1   1 -
VOG6307              -          SRS055401_LANL_scaffold_29914_146 -            1.4e-12   46.8   2.9   1.4e-12   46.8   2.9   3.9   5   0   0   5   5   5   1 -
VOG0536              -          SRS055401_LANL_scaffold_29914_149 -              4e-18   65.0   2.0   6.4e-18   64.3   2.0   1.3   1   0   0   1   1   1   1 -
VOG1013              -          SRS055401_LANL_scaffold_29914_151 -            3.4e-13   48.5   0.2   5.2e-13   47.9   0.2   1.3   1   0   0   1   1   1   1 -
VOG0377              -          SRS055401_LANL_scaffold_29914_154 -            1.3e-64  218.1   0.1   1.8e-64  217.7   0.1   1.1   1   0   0   1   1   1   1 -
VOG3239              -          SRS055401_LANL_scaffold_29914_154 -            1.3e-11   43.4   0.2   1.4e-09   36.6   0.1   2.5   2   1   0   2   2   2   2 -
VOG4548              -          SRS055401_LANL_scaffold_29914_154 -            9.6e-08   30.5   0.0   2.5e-06   25.9   0.0   2.6   2   1   0   2   2   2   1 -
VOG4600              -          SRS055401_LANL_scaffold_29914_155 -            3.9e-29  101.4   0.4   5.3e-29  100.9   0.4   1.2   1   0   0   1   1   1   1 -
VOG1183              -          SRS055401_LANL_scaffold_29914_161 -              1e-21   76.7   3.2   9.5e-13   47.9   0.1   2.1   1   1   1   2   2   2   2 -
VOG6560              -          SRS055401_LANL_scaffold_29914_163 -            5.5e-17   60.5   6.0   5.5e-17   60.5   6.0   1.7   2   0   0   2   2   2   1 -
VOG6654              -          SRS055401_LANL_scaffold_29914_163 -            5.8e-16   57.2   5.3   1.3e-15   56.1   5.3   1.6   1   1   0   1   1   1   1 -
VOG1026              -          SRS055401_LANL_scaffold_29914_170 -            1.3e-07   30.5   3.0   1.3e-07   30.5   3.0   2.6   1   1   1   2   2   2   1 -
VOG0052              -          SRS055401_LANL_scaffold_29914_174 -              1e-22   79.6   0.7   1.6e-22   79.0   0.7   1.2   1   0   0   1   1   1   1 -
VOG3239              -          SRS055401_LANL_scaffold_29914_177 -            5.3e-60  203.0   0.4   1.2e-59  201.9   0.4   1.4   1   1   0   1   1   1   1 -
VOG0377              -          SRS055401_LANL_scaffold_29914_177 -            1.3e-11   43.6   1.1   2.8e-05   22.7   0.2   3.0   1   1   0   2   2   2   2 -
VOG1026              -          SRS055401_LANL_scaffold_29914_185 -           4.4e-118  394.1  18.5  5.2e-118  393.9  18.5   1.0   1   0   0   1   1   1   1 -
VOG0143              -          SRS055401_LANL_scaffold_29914_189 -            1.3e-15   56.9   6.0   1.8e-15   56.4   6.0   1.2   1   0   0   1   1   1   1 -
VOG1177              -          SRS055401_LANL_scaffold_29914_190 -            1.2e-07   30.7   1.0   2.1e-07   29.9   0.0   1.7   2   1   0   2   2   2   1 -
VOG7868              -          SRS055401_LANL_scaffold_29914_190 -            5.6e-06   25.1   0.1   8.7e-06   24.5   0.1   1.5   1   1   0   1   1   1   1 -
VOG6239              -          SRS055401_LANL_scaffold_29914_191 -            3.8e-06   25.6   0.5     8e-06   24.6   0.5   1.5   1   0   0   1   1   1   1 -
VOG5079              -          SRS055401_LANL_scaffold_29914_197 -            3.5e-06   25.4   0.0   6.6e-06   24.5   0.0   1.4   1   1   0   1   1   1   1 -
VOG1410              -          SRS055401_LANL_scaffold_29914_204 -            3.1e-08   32.5   0.1   3.9e-08   32.1   0.1   1.2   1   0   0   1   1   1   1 -
VOG1198              -          SRS055401_LANL_scaffold_29914_205 -           2.6e-277  922.1  17.6  3.1e-277  921.9  17.6   1.0   1   0   0   1   1   1   1 -
VOG0243              -          SRS055401_LANL_scaffold_29914_214 -            7.6e-09   35.3   0.0   1.1e-08   34.8   0.0   1.3   1   1   0   1   1   1   1 -
VOG4615              -          SRS055401_LANL_scaffold_29914_217 -            1.5e-26   92.7  26.9   2.9e-26   91.7  26.1   1.8   1   1   1   2   2   2   1 -
VOG0028              -          SRS055401_LANL_scaffold_29914_221 -            5.1e-30  103.9   0.0   5.7e-30  103.7   0.0   1.0   1   0   0   1   1   1   1 -
VOG1026              -          SRS055401_LANL_scaffold_29914_222 -           2.1e-120  401.8  14.4  2.6e-120  401.5  14.4   1.0   1   0   0   1   1   1   1 -
VOG8021              -          SRS055401_LANL_scaffold_29914_227 -             9e-143  475.9  14.7   2.1e-83  279.6   7.8   2.1   1   1   0   2   2   2   2 -
VOG0996              -          SRS055401_LANL_scaffold_29914_227 -            1.8e-14   53.1  17.6   1.8e-09   36.6   1.0   4.4   2   1   0   4   4   4   2 -
VOG0189              -          SRS055401_LANL_scaffold_29914_227 -            3.1e-09   36.1   3.1   0.00051   19.0   0.0   3.4   2   1   0   3   3   3   2 -
VOG3851              -          SRS055401_LANL_scaffold_29914_228 -            1.3e-16   59.8   0.7   1.5e-16   59.6   0.7   1.1   1   0   0   1   1   1   1 -
VOG0092              -          SRS065099_LANL_scaffold_101198_2 -            6.2e-67  224.7   0.1   7.6e-67  224.5   0.1   1.0   1   0   0   1   1   1   1 -
VOG8599              -          SRS065099_LANL_scaffold_101198_2 -            6.3e-16   57.5   1.0   6.3e-16   57.5   1.0   2.0   2   0   0   2   2   2   1 -
VOG3261              -          SRS065099_LANL_scaffold_101198_21 -            6.9e-89  297.7   7.0   8.4e-89  297.4   7.0   1.0   1   0   0   1   1   1   1 -
VOG9794              -          SRS065099_LANL_scaffold_101198_22 -            7.1e-09   34.5   0.9   9.1e-09   34.2   0.9   1.1   1   0   0   1   1   1   1 -
VOG3260              -          SRS065099_LANL_scaffold_101198_23 -            2.5e-81  272.9   2.2   2.9e-81  272.7   2.2   1.0   1   0   0   1   1   1   1 -
VOG0372              -          SRS065099_LANL_scaffold_101198_24 -           9.6e-103  343.9   0.4  1.1e-102  343.7   0.4   1.0   1   0   0   1   1   1   1 -
VOG3259              -          SRS065099_LANL_scaffold_101198_25 -            9.5e-69  230.9   1.7   1.1e-68  230.6   1.7   1.1   1   0   0   1   1   1   1 -
VOG7575              -          SRS065099_LANL_scaffold_101198_36 -            1.7e-06   26.9   0.2   2.2e-06   26.5   0.2   1.1   1   0   0   1   1   1   1 -
VOG3258              -          SRS065099_LANL_scaffold_101198_37 -            4.9e-31  107.2   3.2   6.1e-31  106.9   3.2   1.0   1   0   0   1   1   1   1 -
VOG3257              -          SRS065099_LANL_scaffold_101198_38 -            1.5e-66  223.6   4.3   2.1e-66  223.2   4.3   1.1   1   0   0   1   1   1   1 -
VOG3256              -          SRS065099_LANL_scaffold_101198_39 -            1.6e-87  292.9   2.0     2e-87  292.5   2.0   1.0   1   0   0   1   1   1   1 -
VOG3255              -          SRS065099_LANL_scaffold_101198_40 -             7e-267  887.0  20.5  9.4e-267  886.6  20.5   1.0   1   0   0   1   1   1   1 -
VOG3254              -          SRS065099_LANL_scaffold_101198_46 -            7.3e-67  225.1   8.5     9e-67  224.8   8.5   1.0   1   0   0   1   1   1   1 -
VOG5530              -          SRS065099_LANL_scaffold_101198_47 -           1.2e-155  518.4  11.1  1.4e-155  518.3  11.1   1.0   1   0   0   1   1   1   1 -
VOG4548              -          SRS065099_LANL_scaffold_101198_50 -            2.7e-16   58.7   0.3   4.6e-16   57.9   0.3   1.3   1   0   0   1   1   1   1 -
VOG3249              -          SRS065099_LANL_scaffold_101198_51 -           5.3e-134  447.0   0.8  6.6e-134  446.7   0.8   1.1   1   0   0   1   1   1   1 -
VOG0369              -          SRS065099_LANL_scaffold_101198_52 -           1.9e-129  431.9   1.0  2.6e-129  431.5   1.0   1.1   1   0   0   1   1   1   1 -
VOG8576              -          SRS065099_LANL_scaffold_101198_53 -            6.6e-16   57.4   0.0   7.7e-16   57.2   0.0   1.0   1   0   0   1   1   1   1 -
VOG9255              -          SRS065099_LANL_scaffold_101198_53 -            3.2e-07   29.7   0.1   3.8e-07   29.4   0.1   1.1   1   0   0   1   1   1   1 -
VOG3248              -          SRS065099_LANL_scaffold_101198_54 -            3.1e-51  173.7   0.0   5.2e-51  173.0   0.0   1.4   1   0   0   1   1   1   1 -
VOG6456              -          SRS065099_LANL_scaffold_101198_55 -            2.1e-30  104.9  18.0   1.8e-29  101.8  18.0   2.0   1   1   0   1   1   1   1 -
VOG5609              -          SRS065099_LANL_scaffold_101198_56 -            8.6e-58  195.2   5.1   1.5e-57  194.3   5.1   1.3   1   1   0   1   1   1   1 -
VOG6916              -          SRS065099_LANL_scaffold_101198_59 -            4.5e-10   38.7   5.6   5.2e-10   38.5   5.6   1.0   1   0   0   1   1   1   1 -
VOG10963             -          SRS065099_LANL_scaffold_101198_59 -            1.1e-07   30.7   6.2   1.4e-07   30.4   6.2   1.1   1   0   0   1   1   1   1 -
VOG3247              -          SRS065099_LANL_scaffold_101198_60 -              4e-59  199.3   0.3   5.1e-59  199.0   0.3   1.1   1   0   0   1   1   1   1 -
VOG4575              -          SRS065099_LANL_scaffold_101198_61 -            3.5e-35  121.2   8.2   4.1e-35  120.9   8.2   1.0   1   0   0   1   1   1   1 -
VOG6915              -          SRS065099_LANL_scaffold_101198_63 -              1e-08   34.6   0.1   1.3e-08   34.4   0.1   1.2   1   0   0   1   1   1   1 -
VOG3719              -          SRS065099_LANL_scaffold_101198_64 -            6.9e-16   57.8   0.1   9.3e-16   57.3   0.1   1.2   1   0   0   1   1   1   1 -
VOG0373              -          SRS065099_LANL_scaffold_101198_65 -           6.1e-110  367.1   0.0  7.2e-110  366.8   0.0   1.0   1   0   0   1   1   1   1 -
VOG7574              -          SRS065099_LANL_scaffold_101198_66 -            1.4e-09   36.0   0.2     2e-09   35.5   0.2   1.2   1   1   0   1   1   1   1 -
VOG6009              -          SRS065099_LANL_scaffold_101198_67 -            2.1e-48  164.3   9.7   2.3e-48  164.1   9.7   1.0   1   0   0   1   1   1   1 -
VOG3246              -          SRS065099_LANL_scaffold_101198_68 -           1.9e-187  623.9  16.7  2.2e-187  623.6  16.7   1.0   1   0   0   1   1   1   1 -
VOG5608              -          SRS065099_LANL_scaffold_101198_70 -            6.6e-21   73.5   0.2   7.1e-21   73.4   0.2   1.0   1   0   0   1   1   1   1 -
VOG6008              -          SRS065099_LANL_scaffold_101198_76 -            5.5e-53  179.3  10.5   2.8e-52  177.0  10.5   1.8   1   1   0   1   1   1   1 -
VOG3245              -          SRS065099_LANL_scaffold_101198_77 -            8.4e-55  185.2   3.1   9.5e-55  185.0   3.1   1.0   1   0   0   1   1   1   1 -
VOG3281              -          SRS065099_LANL_scaffold_101198_85 -            3.6e-89  298.6  14.8     4e-89  298.4  14.8   1.0   1   0   0   1   1   1   1 -
VOG4544              -          SRS065099_LANL_scaffold_101198_88 -            5.6e-09   35.5   3.0   5.6e-09   35.5   3.0   1.5   1   1   0   1   1   1   1 -
VOG3280              -          SRS065099_LANL_scaffold_101198_91 -           3.2e-120  401.4   4.6  3.8e-120  401.1   4.6   1.0   1   0   0   1   1   1   1 -
VOG3279              -          SRS065099_LANL_scaffold_101198_92 -           4.3e-155  516.8  28.5  5.2e-155  516.5  28.5   1.0   1   0   0   1   1   1   1 -
VOG5708              -          SRS065099_LANL_scaffold_101198_93 -            2.2e-37  128.1   2.7   2.5e-37  127.9   2.7   1.0   1   0   0   1   1   1   1 -
VOG3278              -          SRS065099_LANL_scaffold_101198_94 -           6.2e-145  483.3   0.1  8.2e-145  482.9   0.1   1.0   1   0   0   1   1   1   1 -
VOG3277              -          SRS065099_LANL_scaffold_101198_95 -            1.3e-64  217.6   0.3   1.3e-64  217.5   0.3   1.0   1   0   0   1   1   1   1 -
VOG1856              -          SRS065099_LANL_scaffold_101198_96 -              1e-14   53.8   3.9   4.9e-10   38.6   0.1   2.1   2   0   0   2   2   2   2 -
VOG1384              -          SRS065099_LANL_scaffold_101198_101 -            9.3e-27   92.8   0.3   1.1e-26   92.6   0.3   1.0   1   0   0   1   1   1   1 -
VOG0368              -          SRS065099_LANL_scaffold_101198_111 -              1e-91  306.8   0.0   1.2e-91  306.6   0.0   1.0   1   0   0   1   1   1   1 -
VOG3249              -          SRS065099_LANL_scaffold_101198_111 -            1.3e-07   29.4   0.1   2.5e-07   28.5   0.1   1.3   1   0   0   1   1   1   1 -
VOG3251              -          SRS065099_LANL_scaffold_101198_114 -            6.5e-56  189.2   3.2   6.5e-56  189.2   3.2   1.3   1   1   0   1   1   1   1 -
VOG3275              -          SRS065099_LANL_scaffold_101198_123 -            2.8e-53  180.0   0.0   3.3e-53  179.8   0.0   1.0   1   0   0   1   1   1   1 -
VOG3274              -          SRS065099_LANL_scaffold_101198_124 -            4.8e-64  215.3   2.6   5.4e-64  215.2   2.6   1.0   1   0   0   1   1   1   1 -
VOG6917              -          SRS065099_LANL_scaffold_101198_125 -              2e-13   48.8   1.3   4.4e-13   47.7   1.3   1.7   1   1   0   1   1   1   1 -
VOG0354              -          SRS065099_LANL_scaffold_101198_127 -                  0 1178.6  27.4         0 1178.3  27.4   1.0   1   0   0   1   1   1   1 -
VOG3721              -          SRS065099_LANL_scaffold_101198_128 -           1.7e-100  336.7  86.0   2.9e-55  186.7  51.7   6.2   4   3   2   6   6   6   3 -
VOG0362              -          SRS065099_LANL_scaffold_101198_129 -           1.9e-145  484.1   0.0  2.3e-145  483.8   0.0   1.0   1   0   0   1   1   1   1 -
VOG5611              -          SRS065099_LANL_scaffold_101198_130 -           2.1e-135  451.8   6.5  6.1e-135  450.3   6.5   1.5   1   1   0   1   1   1   1 -
VOG3058              -          SRS065099_LANL_scaffold_101198_132 -            9.4e-14   50.7   0.2   1.1e-13   50.4   0.2   1.1   1   0   0   1   1   1   1 -
VOG3270              -          SRS065099_LANL_scaffold_101198_138 -            3.1e-35  120.6   0.1   3.7e-35  120.3   0.1   1.2   1   0   0   1   1   1   1 -
VOG3271              -          SRS065099_LANL_scaffold_101198_139 -              2e-96  322.5  11.7   6.5e-96  320.9  11.7   1.6   1   1   0   1   1   1   1 -
VOG4806              -          SRS065099_LANL_scaffold_101198_141 -            2.3e-52  177.5   1.9   2.7e-52  177.2   1.9   1.0   1   0   0   1   1   1   1 -
VOG4714              -          SRS065099_LANL_scaffold_101198_141 -            3.6e-12   45.7   1.4   7.1e-10   38.3   0.0   2.7   3   0   0   3   3   3   2 -
VOG8503              -          SRS065099_LANL_scaffold_101198_142 -            5.4e-08   31.5   0.3     7e-08   31.2   0.3   1.2   1   0   0   1   1   1   1 -
VOG5610              -          SRS065099_LANL_scaffold_101198_143 -            6.9e-66  221.8  12.9   8.1e-66  221.6  12.9   1.0   1   0   0   1   1   1   1 -
VOG0348              -          SRS065099_LANL_scaffold_101198_144 -           6.5e-153  510.2  26.8  7.3e-153  510.1  26.8   1.0   1   0   0   1   1   1   1 -
VOG0083              -          SRS065099_LANL_scaffold_101198_144 -            3.6e-18   64.9  30.2   1.2e-17   63.1  30.2   1.8   1   1   0   1   1   1   1 -
VOG8502              -          SRS065099_LANL_scaffold_101198_146 -            3.2e-10   38.9   6.6   3.8e-10   38.7   6.6   1.1   1   0   0   1   1   1   1 -
VOG9225              -          SRS065099_LANL_scaffold_101198_146 -            5.6e-07   28.5   2.6   5.6e-07   28.5   2.6   1.3   1   1   0   1   1   1   1 -
VOG3272              -          SRS065099_LANL_scaffold_101198_147 -           7.8e-119  396.6   2.2  9.1e-119  396.4   2.2   1.0   1   0   0   1   1   1   1 -
VOG0364              -          SRS065099_LANL_scaffold_101198_149 -              4e-55  186.1   0.8   4.4e-55  185.9   0.8   1.0   1   0   0   1   1   1   1 -
VOG3273              -          SRS065099_LANL_scaffold_101198_151 -            3.1e-36  124.2   2.2   3.9e-36  123.9   2.2   1.1   1   0   0   1   1   1   1 -
VOG3269              -          SRS065099_LANL_scaffold_101198_152 -            5.2e-80  268.7   8.5   5.9e-80  268.5   8.5   1.0   1   0   0   1   1   1   1 -
VOG5384              -          SRS065099_LANL_scaffold_101198_153 -            3.7e-45  153.7  21.0   1.7e-42  145.0   0.4   3.9   2   2   1   3   3   3   2 -
VOG9797              -          SRS065099_LANL_scaffold_101198_153 -            1.6e-40  138.2   9.0   1.5e-39  135.0   3.2   3.0   1   1   1   2   2   2   2 -
VOG9799              -          SRS065099_LANL_scaffold_101198_153 -            6.8e-15   53.9   8.2   2.4e-11   42.2   0.1   3.3   3   0   0   3   3   3   2 -
VOG6373              -          SRS065099_LANL_scaffold_101198_153 -            3.7e-08   31.3  23.5   6.8e-06   23.8   0.9   3.7   2   1   2   4   4   4   2 -
VOG5384              -          SRS065099_LANL_scaffold_101198_154 -            7.6e-54  182.4  13.7   3.9e-51  173.4   0.5   2.3   1   1   1   2   2   2   2 -
VOG9799              -          SRS065099_LANL_scaffold_101198_154 -            3.6e-10   38.3   2.8   9.9e-05   20.4   0.2   3.2   2   1   1   3   3   3   3 -
VOG4646              -          SRS065099_LANL_scaffold_101198_154 -            6.3e-10   37.7   1.7   1.5e-09   36.4   1.7   1.6   1   1   0   1   1   1   1 -
VOG9797              -          SRS065099_LANL_scaffold_101198_154 -            1.1e-08   32.9   2.1   0.00017   19.1   0.2   3.0   1   1   2   3   3   3   3 -
VOG9798              -          SRS065099_LANL_scaffold_101198_154 -            2.9e-08   32.9   0.6    0.0029   16.8   0.0   2.9   1   1   1   2   2   2   2 -
VOG0085              -          SRS065099_LANL_scaffold_101198_158 -            5.2e-13   48.3   0.0   7.6e-13   47.7   0.0   1.2   1   0   0   1   1   1   1 -
VOG0237              -          SRS065099_LANL_scaffold_101198_159 -            7.2e-13   47.2   0.4   7.2e-13   47.2   0.4   1.0   1   0   0   1   1   1   1 -
VOG3267              -          SRS065099_LANL_scaffold_101198_172 -            4.1e-46  156.0   0.1   4.8e-46  155.7   0.1   1.0   1   0   0   1   1   1   1 -
VOG1093              -          SRS065099_LANL_scaffold_101198_172 -              2e-14   53.1   0.2   2.5e-14   52.8   0.2   1.0   1   0   0   1   1   1   1 -
VOG3266              -          SRS065099_LANL_scaffold_101198_173 -            1.6e-67  226.6   0.4   1.9e-67  226.4   0.4   1.0   1   0   0   1   1   1   1 -
VOG3265              -          SRS065099_LANL_scaffold_101198_174 -           5.1e-166  553.2  21.6  6.5e-166  552.9  21.6   1.0   1   0   0   1   1   1   1 -
VOG3264              -          SRS065099_LANL_scaffold_101198_175 -           4.9e-143  477.6  13.5  1.3e-142  476.2  13.5   1.6   1   1   0   1   1   1   1 -
VOG3720              -          SRS065099_LANL_scaffold_101198_177 -            1.3e-91  307.0   1.2   1.5e-91  306.8   1.2   1.0   1   0   0   1   1   1   1 -
VOG3263              -          SRS065099_LANL_scaffold_101198_179 -           2.8e-108  361.8  10.0  3.5e-108  361.5  10.0   1.0   1   0   0   1   1   1   1 -
VOG3262              -          SRS065099_LANL_scaffold_101198_181 -           6.2e-116  387.3   3.6    7e-116  387.1   3.6   1.0   1   0   0   1   1   1   1 -
VOG0025              -          SRS065099_LANL_scaffold_101198_181 -            5.1e-14   52.1   1.8   6.4e-14   51.8   1.8   1.1   1   0   0   1   1   1   1 -
